"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","Albendazole","All_4_Pools","Ancitabine","Aspirin","Atrazine","BetaEstradiol","BisphenolA","BLANK","Bortezomib","Chloroquine","Control","Daidzein","Dexamethasone","Diethylstilbestrol","Dimephentioate","Diuron","Erlotinib","Gefitinib","Genistein","Glyphosate","Hydrocortisone","Ibuprofen","Lapatinib","Mebendazole","NVP-BEZ235","Octylmethoxycinnamate","Phthalate","PoolBatch1","PoolBatch2","Prednisolone","Quercetin","Rapamycin","Tamoxifen","PoolBatch3","PoolBatch4","Thiram","TrichostatinA","Vinblastine","Vincristine","Vorinostat","Wortmannin"
"758",219.031251164242,218.939986853921,219.083060540351,34.9745661262008,16.676176413119,61.9942499011673,197,3,10,3,3,3,3,3,18,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,2,3,3,0,3
"759",219.177099835771,219.175858787695,219.180824431998,707.605061332035,705.717537811488,711.179610607261,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"760",219.174529312284,219.105742810249,219.174701449451,643.777456361784,635.137460787502,646.464433873259,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"761",219.187360913654,219.186262193623,219.187720327894,1217.29099990007,1213.6278839574,1224.08198846397,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"762",219.108784186809,219.047514543932,219.177489989507,1078.08917414726,1073.44324546431,1083.67438925033,173,3,10,1,1,3,3,3,25,3,2,18,3,3,2,3,1,1,3,3,2,3,2,3,12,2,3,2,8,3,2,3,3,3,8,8,3,2,3,1,3,3
"763",219.081911187048,219.079946562899,219.142951402622,88.2430861581692,64.0559013534243,100.969900009227,52,0,10,3,0,1,0,0,0,1,0,7,3,0,1,0,1,0,0,0,1,0,0,2,3,1,3,3,7,0,0,0,1,0,0,0,0,1,0,0,0,3
"764",219.203216274431,219.194612045891,219.207289796095,795.113987824962,793.389920716268,796.602494299016,37,0,3,0,0,0,2,0,0,2,0,5,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,3,0,0,8,0,0,3,0,0,0
"765",219.908020206812,219.888604856974,219.921406205572,1285.17639803697,1283.43250903361,1287.78937993288,169,3,10,3,2,2,3,3,22,3,3,15,2,1,2,3,2,2,3,3,2,3,3,3,10,3,3,3,8,7,3,2,3,3,6,7,3,1,2,1,3,3
"766",219.990293373489,219.989019775931,219.99659562773,765.64259163485,763.576960555903,766.533163625686,167,3,10,3,0,2,2,3,23,3,2,18,2,2,2,2,3,3,3,2,2,3,2,3,9,3,3,3,8,4,1,2,2,3,7,8,3,3,2,2,3,3
"767",220.022277913431,219.949282054986,220.116389214667,34.1741245389803,14.6723539648914,64.3137547871472,203,3,10,3,3,3,3,3,24,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,3,8,8,3,3,3,3,0,3
"768",220.118008315658,220.063869613684,220.118406058352,269.310266585853,230.965851162963,271.649257602864,136,0,10,3,3,3,3,0,0,3,0,18,3,0,3,0,3,3,0,0,3,3,0,3,12,1,3,3,8,8,3,3,3,3,0,8,3,3,3,3,0,3
"769",220.038862908921,219.885969203186,220.042503206127,1028.16514357506,1026.62577234859,1035.56764552598,123,2,5,0,2,2,1,2,10,3,1,16,2,1,2,1,3,2,2,2,2,0,2,2,8,1,3,1,6,7,2,1,1,2,7,7,1,3,2,2,3,1
"770",220.075023612685,220.070761381079,220.084788210891,548.17039713281,546.970541378822,565.893494430884,22,0,0,0,0,0,0,0,15,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",220.176386954813,220.122531950805,220.178138941209,643.947484900289,636.464067125833,675.097259469551,227,3,8,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,7,7,3,3,3,3,3,3
"772",220.178083170991,220.176711913762,220.182110825477,707.257348427548,704.588325175912,711.101884158829,194,3,10,3,2,2,2,3,25,3,3,24,3,3,2,3,3,3,3,3,3,3,2,3,13,3,3,3,8,6,3,3,3,3,8,8,3,2,2,3,3,3
"773",220.155995141033,220.155476789186,220.156939328601,1004.22173583908,1000.96914247603,1006.66934753278,137,2,8,3,2,3,2,1,21,1,2,14,2,3,2,3,2,1,2,1,2,3,1,2,12,2,2,2,5,5,1,2,3,1,3,5,3,2,1,2,1,2
"774",220.201973330739,220.198791138595,220.204683135916,1250.22491492573,1249.05280864564,1251.59613411851,136,2,6,2,2,2,1,2,19,2,2,17,3,2,2,1,2,2,2,2,3,2,2,2,10,1,2,2,6,5,2,2,1,2,6,4,2,1,1,2,3,2
"775",220.172658115003,220.125735987303,220.204358298824,1084.51677209947,1078.74923421464,1088.27605108269,38,1,0,0,0,0,1,1,18,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,3,1
"776",220.082562139045,220.081273438278,220.137104560804,81.5923869552191,67.6649218123868,88.371883210047,36,0,0,3,0,2,1,0,0,2,0,5,2,0,1,0,0,0,0,0,1,0,0,3,4,0,0,2,4,0,1,0,0,1,0,0,0,1,1,0,0,2
"777",220.21030121762,220.208780425636,220.211768049955,795.040503198234,793.389920716268,796.063078928911,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0
"778",220.384806400523,220.384321457652,220.386368120677,1130.86657646101,1126.38561537968,1133.38749502912,74,1,2,0,1,1,1,0,8,2,0,8,1,2,2,1,1,2,0,1,0,2,1,2,6,2,1,0,3,2,1,0,2,3,2,4,2,1,2,0,2,2
"779",220.932898109311,220.916725409891,220.965907347374,1276.01306428749,1271.63345963724,1279.73212473994,129,3,9,3,3,2,2,2,2,1,2,14,2,3,2,3,3,2,2,3,1,1,3,2,11,3,1,2,3,7,3,2,2,0,7,8,1,2,3,2,0,2
"780",220.934947201237,220.932213717537,220.957382940526,1246.05641447281,1242.64641991661,1249.03077770224,90,0,2,3,0,1,0,0,24,3,0,11,1,1,1,0,3,0,2,0,2,3,0,1,4,1,2,3,4,1,1,1,1,3,1,1,0,1,0,2,3,3
"781",220.871302569894,220.866845236667,220.899512913547,1033.72499587044,1031.88305945192,1036.86915840678,87,2,3,1,3,1,2,1,10,1,1,10,2,1,2,1,1,0,1,3,1,1,1,0,10,1,2,0,3,4,1,2,1,0,5,1,1,1,3,0,2,1
"782",220.967744326257,220.941608829573,220.98905860491,35.7946020563427,16.676176413119,52.88003830573,30,0,0,0,0,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"783",221.121271945198,221.093043123583,221.121500911787,268.682182092646,261.059083028467,300.524806234199,79,0,7,1,2,2,0,0,0,0,0,12,1,0,3,0,1,2,0,0,2,0,0,0,9,1,3,0,7,8,2,3,1,0,0,0,2,2,3,3,0,2
"784",221.045519977112,221.022541349804,221.047486053638,197.494918371871,193.929872609259,198.607703988965,41,3,0,0,0,1,0,3,0,0,3,4,0,3,0,3,0,0,2,2,0,0,3,0,4,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"785",221.09288217515,221.024676713001,221.096176212067,87.8583715703742,74.8158170495102,113.515967301068,25,2,0,0,0,1,1,1,0,0,3,3,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,1
"786",221.139906948831,221.139564214355,221.13999624384,1002.26814774813,998.863312601702,1006.4916083825,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"787",221.139932597356,221.139770048928,221.140023677999,1201.46496035499,1198.10327616436,1209.00996746015,200,3,10,3,3,2,3,3,25,3,3,24,3,2,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,7,2,3,3,3,3,2
"788",221.062734596154,221.031350319521,221.180200856025,35.6126746517924,20.0208565648914,38.4584742106909,173,3,10,3,3,2,3,3,0,2,3,23,3,3,3,3,3,3,3,3,3,2,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"789",221.117151827589,221.100873863753,221.163012143087,745.064327605144,733.977612137975,754.183423533214,91,2,2,1,0,2,1,1,11,3,1,6,2,3,3,1,3,0,3,2,1,2,3,2,5,2,3,3,0,0,1,3,1,2,3,3,3,1,3,1,0,2
"790",221.657072739737,221.656421469833,221.657956642712,745.596355930332,744.653948326761,746.464946662503,19,0,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"791",221.642261585594,221.642151751275,221.642654709548,162.981595293827,156.109377604138,171.988587664103,20,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2
"792",221.993996241008,221.98864292959,221.994444790102,1226.03315899646,1221.88237611563,1253.76991516892,153,3,8,3,0,3,3,3,25,3,2,15,3,3,1,3,3,0,3,3,2,3,1,3,8,2,3,3,8,1,1,1,2,3,7,7,3,1,2,0,2,3
"793",221.994652571801,221.987636424877,221.997818102932,1018.02010129471,1016.07511998784,1019.87908751041,77,1,2,0,0,1,2,2,11,3,1,8,3,1,1,1,3,0,2,3,0,1,0,2,3,1,3,2,5,0,0,1,1,3,4,3,0,1,0,0,1,1
"794",222.033841453521,221.909547894619,222.068435373388,35.3852832227604,17.1819141887562,72.6433328758334,208,3,10,2,3,3,3,3,16,3,3,21,1,3,3,3,2,3,3,3,3,3,3,3,15,3,3,2,7,8,3,3,3,3,8,8,3,3,3,3,0,1
"795",222.043129396937,222.039993342059,222.059336418647,122.221441644692,109.334691069159,123.999834305652,43,0,10,3,0,2,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,3
"796",222.161364134003,222.121526624942,222.170106236997,623.692731129412,619.150976304622,625.184400601741,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"797",222.203736159696,222.202687531948,222.204899969182,568.702047581816,563.667643838391,569.724672951906,63,2,10,0,0,0,1,0,1,2,3,1,0,3,0,0,2,0,3,2,0,3,2,1,1,0,3,0,1,3,0,2,0,0,8,6,2,0,0,0,0,1
"798",222.160988106826,222.160305131349,222.166766171492,1004.97714001513,1003.02918290046,1006.93863751342,35,1,0,2,0,0,0,0,12,0,0,2,0,2,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,1,0,0,1,0,0,2,0,1,0,0,2,1
"799",222.644365079586,222.644132593631,222.644805799985,271.60444308964,268.730955440365,276.353173776661,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,6,2,0,0,0,0,0
"800",222.650346676881,222.647181656584,222.650572344709,126.920203319863,100.978859537745,134.468495054045,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"801",222.985311566124,222.899416190605,223.006895028854,1271.21529944277,1269.09495553318,1288.3570146927,202,3,10,3,3,3,3,3,25,3,3,23,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,2,3,3,3,3
"802",222.921624139952,222.868235432817,223.006375435449,33.9426111617309,16.943676813119,47.666997227232,172,3,10,3,2,3,2,3,19,2,3,22,2,3,3,3,0,3,2,3,3,3,3,1,12,2,2,2,7,8,3,3,2,3,8,8,2,2,3,3,0,1
"803",222.997592580608,222.996814845296,222.997796681112,1119.53451848676,1113.87328822885,1124.17004758207,146,1,6,3,2,1,2,3,20,3,3,20,2,2,2,2,3,1,3,3,2,2,3,2,8,3,2,3,7,4,2,1,3,3,2,5,3,1,2,1,3,2
"804",223.095770639581,223.074663324443,223.096773132239,666.866953029516,662.200113873004,667.784344658494,204,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,2,3
"805",223.064014676136,223.063610632524,223.075629280768,807.230731677617,804.906216931498,808.465315534503,199,3,10,2,3,3,3,3,24,3,3,24,3,2,3,2,2,3,3,3,3,3,3,3,15,3,2,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"806",223.065298341475,223.064378964783,223.067327036703,1083.15456597868,1080.80319407609,1085.75275419882,179,3,10,2,3,3,3,3,23,2,1,23,2,1,2,2,2,3,1,2,2,3,3,3,13,3,2,3,8,8,2,2,2,3,8,8,3,3,2,3,2,2
"807",223.066644639146,223.065366817049,223.077517473215,770.575316960487,769.483035097348,771.605966557628,69,1,6,0,1,1,1,0,13,0,1,7,1,0,2,1,1,1,1,1,1,0,0,1,6,1,2,2,3,2,0,0,1,1,3,3,0,0,1,1,2,0
"808",223.154536446907,223.153953853509,223.154692986195,1150.36680971885,1144.77299007365,1154.86682209004,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"809",223.154569122805,223.153968627272,223.154735403313,1002.41121398795,966.917594092453,1006.0394824767,168,3,8,3,3,2,3,3,24,3,3,17,3,3,2,2,2,1,3,3,3,2,3,1,15,2,2,2,6,7,2,3,2,2,8,5,2,2,2,1,2,3
"810",223.027535811492,223.013985942218,223.074884408672,33.93427675294,20.0208565648914,38.8408167371893,13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2
"811",223.588894558427,223.588410279458,223.590990997635,750.279122163411,749.739813281843,750.629734017726,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"812",223.63401090781,223.633153275385,223.635075447675,74.1123605877015,59.191187580591,77.2591892105002,79,2,10,3,0,3,1,1,0,3,3,8,2,3,0,3,1,0,0,1,0,1,2,3,2,0,2,2,7,1,0,1,0,3,0,8,2,0,0,0,0,1
"813",223.988607307143,223.98815842751,223.989410812625,1018.1652146459,1015.8040682175,1019.87908751041,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"814",223.988587908543,223.988182665505,223.988906454493,1226.07023231518,1222.77413799852,1231.97467486697,168,3,7,2,2,3,3,2,22,2,2,19,3,3,3,3,2,2,2,2,3,2,2,2,13,3,3,3,8,5,2,3,3,2,7,7,2,2,2,2,2,3
"815",223.988434369255,223.923700080728,223.989856323384,1258.84295611951,1252.40799351595,1272.94175870241,96,1,3,1,2,1,0,2,16,2,2,13,0,1,1,0,2,3,3,2,1,2,1,2,4,0,1,1,3,4,2,0,1,2,3,2,3,2,2,3,2,0
"816",223.988551323033,223.988167209952,223.988698970759,1138.28684142256,1133.84780070516,1144.03049319113,71,1,2,1,0,2,1,1,7,1,2,11,1,2,0,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,1,2,3,1,2,2,1,2,1,1,1,0
"817",223.878533399719,223.877412358787,223.936378086235,745.731367280903,744.710957354999,746.67574643197,44,1,10,0,1,1,0,0,0,0,3,2,2,0,0,2,0,0,1,2,0,0,2,0,0,1,1,1,0,8,0,1,0,1,3,0,1,0,0,0,0,0
"818",223.946274367629,223.910368333209,224.076309050364,34.2351328733351,20.1399673736352,60.2122101537866,174,3,10,3,2,2,3,3,13,1,0,22,2,2,3,3,3,3,2,3,3,3,3,3,14,3,2,3,8,8,3,3,3,2,8,8,3,2,3,3,0,2
"819",224.183015900025,224.180228458754,224.185470356766,1146.02885873856,1138.55576015011,1149.47748679549,86,1,3,1,2,1,1,2,10,2,1,10,1,0,1,1,1,2,2,1,1,1,1,2,7,1,1,1,4,4,2,1,0,2,4,3,2,1,1,2,1,1
"820",224.112518025962,224.101925970623,224.199991215208,666.653781129741,647.834522597108,667.518158578025,62,3,0,0,0,0,2,2,8,2,2,2,1,3,0,0,3,0,0,2,3,3,3,2,3,0,3,0,0,0,1,3,0,3,0,0,2,1,1,0,1,3
"821",224.199964270887,224.198420954331,224.200445940615,722.778169421237,721.722423874531,723.334388431087,30,1,0,0,0,0,0,2,0,0,0,5,0,3,0,1,0,0,1,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,5,0,0,2,0,2,0,0
"822",224.083695313275,224.083335979575,224.185876892572,526.932875690161,518.526364975385,552.904878698796,28,0,10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0
"823",224.585251303168,224.584927308611,224.585919174055,530.23005304244,528.405632269301,533.109851877354,18,0,0,0,0,0,0,1,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"824",224.582892990038,224.582878480998,224.582907499078,120.673655128162,120.082000897569,121.265309358755,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"825",224.63033138039,224.629119462043,224.631543298737,358.243494342752,356.91231832906,359.574670356444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",224.874390734686,224.87163071429,224.881073497613,33.9089118800795,30.4891613864297,35.5230948146642,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"827",224.927304717039,224.927224376652,224.986025936383,1288.86414608332,1259.38579205436,1291.90566203012,207,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"828",224.992747352751,224.99123445998,224.993378072684,1121.18222776403,1117.12536091709,1126.86595902077,138,2,7,2,2,2,3,3,18,3,1,19,2,1,2,1,2,2,2,2,2,2,0,3,9,0,1,3,6,5,2,2,2,3,4,6,3,3,1,1,2,2
"829",224.988265478207,224.987439081539,225.050436519719,1225.64821487496,1221.60737264075,1251.88610084625,194,3,10,3,3,3,3,3,25,3,2,23,3,2,3,2,3,3,3,3,3,3,1,3,13,1,3,3,8,8,3,3,3,3,8,8,3,3,2,3,3,3
"830",224.98573795406,224.927279771449,225.027288309357,1018.52307780438,1014.95344085143,1039.05206708889,170,3,9,2,2,2,3,3,21,3,1,23,3,1,2,2,3,3,2,3,2,3,0,3,12,0,3,3,8,8,3,2,3,3,5,7,3,2,2,2,3,2
"831",225.022125185146,224.931959459661,225.096479297907,34.5255953531051,18.2679667736352,60.8424546538826,179,3,10,3,3,3,3,3,19,2,2,22,2,1,3,3,3,3,2,3,3,3,1,3,14,2,3,2,7,8,3,3,3,3,6,8,3,2,1,3,0,2
"832",225.109052985859,225.106475312619,225.12847153431,617.822473619774,596.204342583104,621.924335824791,121,0,0,3,2,3,3,0,10,3,0,16,3,3,3,0,3,3,0,0,3,2,0,3,9,0,3,3,7,8,2,3,1,3,0,8,2,1,2,3,0,3
"833",225.081796203989,225.012904267993,225.081870529568,527.17186455467,503.992841568323,529.382714417026,22,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"834",225.175143927201,225.17072470966,225.190607359001,666.833087055423,661.480906947097,670.143993274304,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"835",225.102132644677,225.097583686689,225.195021284009,723.284886470848,720.62346854095,755.714622723317,20,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
"836",225.170568020846,225.17004964275,225.171120602306,1005.57931521168,1003.75958121162,1007.29321501561,21,0,0,1,1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1
"837",225.911510926672,225.91107445966,225.911922996978,1083.54716189301,1077.22392382301,1089.00702402536,162,3,8,1,2,2,2,3,21,3,3,20,2,2,2,2,2,3,3,3,2,2,3,3,12,2,2,2,6,6,2,2,2,3,5,6,3,2,3,3,2,2
"838",226.008667922834,225.998488910989,226.012333210307,1266.60301026172,1265.52244769546,1269.0375922406,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"839",226.018578713517,226.012284497016,226.025141813667,1016.81244152947,1016.088807162,1017.895394352,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"840",226.015333468561,225.936104608069,226.116799685869,33.960069362871,27.2926310429292,53.2020009048089,41,0,0,3,2,0,1,0,6,0,0,8,0,0,1,0,1,2,0,0,3,2,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0
"841",226.068820955789,226.068503264574,226.081904129462,125.519600200175,106.638693998152,126.032505158783,33,3,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,3,0,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"842",226.086275281124,226.084767173182,226.104198722228,528.281322995425,522.322776784232,541.374287259866,32,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
"843",226.117730220028,226.111153583441,226.118421506934,72.3231825113424,64.5212787938284,79.7694101018075,24,0,1,3,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,2
"844",226.180277212566,226.144072556278,226.180469565465,634.72766003187,626.80505292578,636.478982852447,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"845",226.165030593262,226.011875639774,226.165156980188,1222.59285997886,1217.82816771966,1229.5455066943,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"846",226.165056536453,226.164963394892,226.165150203813,1150.0861152427,1143.40725803251,1158.96154864675,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"847",226.183663683261,226.180114866804,226.203844212184,837.949577307497,830.636673307725,841.109239122958,160,3,10,3,3,2,3,1,7,2,0,18,3,2,3,2,3,3,0,3,3,3,2,3,14,2,3,3,7,8,3,3,3,1,6,8,3,3,3,3,2,3
"848",226.213073201105,226.011851525892,226.21627781612,756.638921267093,746.069526278283,767.620133646197,107,3,10,1,1,1,3,3,6,3,3,12,0,3,0,3,3,0,2,3,0,3,3,0,6,3,0,1,0,6,0,3,3,0,8,8,0,0,3,0,0,0
"849",226.211191147829,226.206189045174,226.213172067661,706.207954363973,702.875692357505,706.651611433158,50,1,0,0,1,0,0,3,3,0,2,9,0,3,3,0,0,1,1,0,2,0,2,0,4,2,0,0,0,4,1,0,0,0,4,0,0,2,0,2,0,0
"850",226.953323389281,226.951828835416,226.961264089658,1241.50348841177,1239.25945456898,1245.19625115859,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"851",226.954052027374,226.952055770525,226.996468549452,1013.91524758704,1009.62655447187,1016.04045383795,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"852",226.953318951289,226.8861553128,227.110369570081,33.4819273570029,16.141316013119,86.9105314045296,204,3,10,3,3,3,3,3,20,3,3,21,3,3,3,3,2,1,3,3,2,3,3,3,15,3,3,3,8,8,2,3,3,3,8,8,3,2,3,0,1,3
"853",227.078090767368,227.071412081318,227.084189000992,300.430283553778,292.106863390569,305.434299874106,147,3,10,3,1,2,3,3,0,0,3,19,1,3,3,3,2,3,3,3,1,3,3,1,13,3,1,2,7,8,3,3,2,3,8,8,2,2,2,3,0,1
"854",227.196529502106,227.185518079947,227.200808930215,1093.00901231075,1090.10797504718,1094.71285995963,202,3,10,3,3,3,2,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,2,3,8,8,3,3,2,3,3,3
"855",227.144705865923,227.129277856928,227.166287215709,626.775852940106,622.605160454242,633.819045271906,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"856",227.200213238036,227.185088452294,227.217661997174,776.416171617519,755.287323734769,778.449246996942,203,3,10,3,3,3,2,3,24,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"857",227.201367475264,227.193693823873,227.207996795679,704.812940938802,701.440132969949,705.891370353832,124,2,6,2,1,2,1,2,15,1,3,17,2,2,2,3,2,1,3,2,2,2,2,1,10,2,2,2,4,4,2,2,0,3,3,2,2,3,1,2,3,1
"858",227.169430789684,227.167145862836,227.173211574079,1149.73851877482,1143.13536831779,1155.55995899782,126,2,4,1,2,2,0,2,22,2,2,13,2,2,2,1,1,3,2,2,3,1,2,3,9,1,2,2,5,4,3,1,1,3,5,3,3,2,0,1,3,2
"859",227.175308179598,227.173698666745,227.176003298016,340.876082679433,332.738500784945,356.08604088635,109,1,10,3,1,1,3,2,8,1,1,4,1,2,2,1,1,1,1,2,1,2,2,0,6,3,2,2,7,8,1,2,3,0,8,8,1,0,3,1,0,3
"860",228.055133950811,228.005597234493,228.070736380447,1014.66474527922,1013.020525738,1017.53598617372,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"861",228.007388718818,227.890097471206,228.048164750913,1269.29351954329,1266.3663503459,1283.06181516944,198,3,10,3,2,3,3,2,24,2,3,22,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
